"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"29347",4439.60632983406,-4.77657420802003,0.354425598700848,-13.476944739682,2.13777446410306e-41,7.11899651638203e-41,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens","29347","Lachnoclostridium [Clostridium] scindens 29347"
"1852373",303.831659893384,-6.17933858462695,0.46155743900708,-13.3880164469241,7.10530629172071e-41,2.34338467121173e-40,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Murdochiella","vaginalis","1852373","Murdochiella vaginalis 1852373"
"43675",18265.4137110531,8.16239654378609,0.610914014908776,13.3609580801726,1.02239680450176e-40,3.33982956137243e-40,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","43675","Rothia mucilaginosa 43675"
"1019",1610.84025088202,7.91630703601959,0.592592347844775,13.3587736406161,1.05284415720521e-40,3.39081321112617e-40,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sputigena","1019","Capnocytophaga sputigena 1019"
"158847",449.40229040456,-7.53402138016679,0.5639902122412,-13.3584257610214,1.05777554982653e-40,3.39081321112617e-40,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas","hypermegale","158847","Megamonas hypermegale 158847"
"539",893.584734802262,7.1617247842472,0.536455131356659,13.3500909314367,1.1830442089475e-40,3.7572607747129e-40,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella","corrodens","539","Eikenella corrodens 539"
"446660",646.741918922252,-8.66190025772002,0.649057536165572,-13.3453504120633,1.26076333536026e-40,3.96735618374834e-40,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","equolifaciens","446660","Adlercreutzia equolifaciens 446660"
"85404",565.876890280693,6.35185802293713,0.476284870113581,13.3362582385252,1.42431122571008e-40,4.44126136744142e-40,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","varigena","85404","Mannheimia varigena 85404"
"351091",5796.606007894,-5.63829677672938,0.422951384911451,-13.3308389045938,1.53165567884831e-40,4.73295403463937e-40,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter","valericigenes","351091","Oscillibacter valericigenes 351091"
"246787",22962.3022992898,-7.04075645784784,0.534920941161964,-13.1622374748571,1.44735318235374e-39,4.43251912095834e-39,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","cellulosilyticus","246787","Bacteroides cellulosilyticus 246787"
"486",833.702387387352,8.63087267159403,0.656809723063092,13.1405982106099,1.92697303980392e-39,5.84913055444906e-39,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","lactamica","486","Neisseria lactamica 486"
"732",1672.26774027943,6.45168682400123,0.49186006653897,13.1169152832416,2.63441551101208e-39,7.92635544102759e-39,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","aphrophilus","732","Aggregatibacter aphrophilus 732"
"237258",358.098316455487,7.59555267277501,0.582223303079099,13.0457723567672,6.71727895445764e-39,2.00350146206867e-38,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cloacibacterium","normanense","237258","Cloacibacterium normanense 237258"
"113107",103.810170762233,7.34080860405289,0.563433228433389,13.0287108278363,8.40151579602542e-39,2.48424130865234e-38,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","australis","113107","Streptococcus australis 113107"
"72",178.936091537292,8.37757480551028,0.646399178883711,12.9603735264296,2.0524565818503e-38,6.0170308339714e-38,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Simonsiella","muelleri","72","Simonsiella muelleri 72"
"169679",703.437333039008,-5.9837223845867,0.4619862174486,-12.9521664469405,2.28415615597398e-38,6.63953865677182e-38,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","saccharobutylicum","169679","Clostridium saccharobutylicum 169679"
"671211",124.966709116137,9.37566766279316,0.723914023621079,12.9513552119011,2.30842503933486e-38,6.65369570161224e-38,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","sp. oral taxon 203","671211","Fusobacterium sp. oral taxon 203 671211"
"2109690",3283.906836154,-5.19412875859323,0.401186811366499,-12.9469080523891,2.44609236582999e-38,6.93396430974947e-38,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Lachnospiraceae bacterium Choco86","2109690","Lachnoclostridium Lachnospiraceae bacterium Choco86 2109690"
"119206",291.657364468928,6.60734184314428,0.510325014995793,12.9473211169136,2.43296887434857e-38,6.93396430974947e-38,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","sanguinicola","119206","Aerococcus sanguinicola 119206"
"483",197.553207289093,9.85565846530818,0.763304557223731,12.9118297172951,3.86018102275837e-38,1.0852804023001e-37,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","cinerea","483","Neisseria cinerea 483"
"189834",332.740762206497,7.98923671337749,0.621417078413587,12.856480761316,7.90965571831982e-38,2.20570074096235e-37,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","porcitonsillarum","189834","Actinobacillus porcitonsillarum 189834"
"1502",799.440494440387,-4.66050135512376,0.364804495495101,-12.7753397029789,2.25162489372149e-37,6.228284988278e-37,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","perfringens","1502","Clostridium perfringens 1502"
"35814",337.961907558049,-6.87665298220305,0.539861929946658,-12.737799427499,3.64532302390169e-37,1.00027663775862e-36,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","holmesii","35814","Bordetella holmesii 35814"
"1505",1988.32555110625,-5.4512476280136,0.428042522196991,-12.7352946152038,3.76422483312886e-37,1.02470564901841e-36,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Paeniclostridium","sordellii","1505","Paeniclostridium sordellii 1505"
"58180",348.47461383353,-7.64003800854218,0.603587390175039,-12.6577164018065,1.01406371033245e-36,2.73877049326009e-36,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","alaskensis","58180","Desulfovibrio alaskensis 58180"
"1156431",108.703243369916,8.04941932830539,0.642711081680334,12.5241645239111,5.50681695361227e-36,1.47565485553829e-35,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. I-G2","1156431","Streptococcus sp. I-G2 1156431"
"1006",301.512591432757,6.0025840946667,0.481054690406024,12.4779660491416,9.84699800345875e-36,2.61823280247004e-35,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Marivirga","tractuosa","1006","Marivirga tractuosa 1006"
"200",307.709037854395,8.38124816350158,0.67201596140354,12.4717992501204,1.06396215089312e-35,2.80722321351031e-35,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","curvus","200","Campylobacter curvus 200"
"51515",558.77640436558,-6.18452812470651,0.496323494883842,-12.4606797551543,1.22323494967105e-35,3.18732097976506e-35,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Dehalobacterium","formicoaceticum","51515","Dehalobacterium formicoaceticum 51515"
"715",121.35814310532,6.10668279252689,0.490084852250557,12.4604601927277,1.22660749075507e-35,3.18732097976506e-35,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","pleuropneumoniae","715","Actinobacillus pleuropneumoniae 715"
"492670",263.355321204799,-5.13867501537407,0.413632453551531,-12.423287803586,1.95364464986428e-35,5.03834672859736e-35,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","velezensis","492670","Bacillus velezensis 492670"
"149016",375.654255389215,7.56293360856478,0.609833435129877,12.4016381734696,2.56035048431011e-35,6.55373295610722e-35,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","urinalis","149016","Streptococcus urinalis 149016"
"1156433",470.38152372652,7.05539173764678,0.571255334976679,12.3506798197951,4.83015337829612e-35,1.22721674722635e-34,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. I-P16","1156433","Streptococcus sp. I-P16 1156433"
"1433126",1845.6581615299,-7.10952097561395,0.577248592948498,-12.3162205373245,7.40857752617523e-35,1.86848683196919e-34,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Mucinivorans","hirudinis","1433126","Mucinivorans hirudinis 1433126"
"45634",392.6106877415,4.89823251753207,0.3978521677245,12.3116899061964,7.83649500982169e-35,1.96198378713054e-34,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","cristatus","45634","Streptococcus cristatus 45634"
"1683",159.238475290983,-10.9101261376366,0.888153635368854,-12.2840527845226,1.1032968918539e-34,2.74225241960788e-34,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","angulatum","1683","Bifidobacterium angulatum 1683"
"75985",131.563606140613,6.51454337535947,0.530871757639593,12.2714069483089,1.28992203843001e-34,3.18304503008269e-34,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","haemolytica","75985","Mannheimia haemolytica 75985"
"726",4097.67963882145,7.57757867129945,0.617532663703806,12.2707333825081,1.30069838442424e-34,3.18671104183939e-34,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","haemolyticus","726","Haemophilus haemolyticus 726"
"738",308.657012326549,5.75860008217385,0.469508081322413,12.265177770645,1.39306222959785e-34,3.38879677129123e-34,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Glaesserella","parasuis","738","Glaesserella parasuis 738"
"1328",499.132196658984,5.22496632385011,0.428657651661837,12.1891357907499,3.55167796212121e-34,8.57905310568715e-34,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus","1328","Streptococcus anginosus 1328"
"1796613",1313.6787014316,-6.1900588996506,0.507994098589008,-12.1852968702667,3.72295162713365e-34,8.92987697976812e-34,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caecimuris","1796613","Bacteroides caecimuris 1796613"
"1313",8582.1119014482,4.77833055925931,0.392670670406812,12.1687992492765,4.55737250377621e-34,1.08554081166336e-33,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pneumoniae","1313","Streptococcus pneumoniae 1313"
"246",92.9235899130704,8.01505051522201,0.65924318043171,12.1579574171299,5.20437307105577e-34,1.23110342301526e-33,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","balustinum","246","Chryseobacterium balustinum 246"
"817",19525.3294305748,-5.55517862977611,0.456969077440677,-12.1565744905294,5.29320603081503e-34,1.24354086888326e-33,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis","817","Bacteroides fragilis 817"
"712368",997.512322169662,8.09433656914085,0.667396064874258,12.1282353839858,7.48448555061982e-34,1.74637996181129e-33,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","sp. oral taxon 498","712368","Leptotrichia sp. oral taxon 498 712368"
"28025",918.552259827911,-5.24578751879576,0.433457123299677,-12.1022062778952,1.0281033522603e-33,2.38269898530595e-33,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","animalis","28025","Bifidobacterium animalis 28025"
"714",374.678206782404,7.44046138499706,0.615666390495274,12.0852161168187,1.26437267610956e-33,2.91060287184954e-33,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","actinomycetemcomitans","714","Aggregatibacter actinomycetemcomitans 714"
"485",2729.05829067737,8.93609399988523,0.741124597074026,12.0574786414661,1.77122620804117e-33,4.05020392905415e-33,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","gonorrhoeae","485","Neisseria gonorrhoeae 485"
"827",224.305951836782,8.3730491776764,0.695975975330983,12.0306583480765,2.45197711006474e-33,5.56972283941858e-33,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","ureolyticus","827","Campylobacter ureolyticus 827"
"1677857",357.363801415209,-5.01951303652375,0.420444988386967,-11.9385726436675,7.44905135955022e-33,1.68093724758271e-32,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","saccincola","1677857","Hungateiclostridium saccincola 1677857"
"1318",1100.34042667596,5.73483278350752,0.482279998281721,11.8910856845395,1.31683597904797e-32,2.95212248897682e-32,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","parasanguinis","1318","Streptococcus parasanguinis 1318"
"1902136",109.038732810629,7.66545224038985,0.647646690773752,11.8358548720937,2.54734743622339e-32,5.67363747158845e-32,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. NPS 308","1902136","Streptococcus sp. NPS 308 1902136"
"1311",5576.51133453272,5.09906856490538,0.433896798255315,11.7518003944914,6.91300663710681e-32,1.52978146872751e-31,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","agalactiae","1311","Streptococcus agalactiae 1311"
"824",420.864177097464,7.31645169859906,0.623081212213201,11.7423725112988,7.72874238336228e-32,1.69933245993158e-31,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","gracilis","824","Campylobacter gracilis 824"
"43768",991.492232851567,8.1547214079052,0.696369714235855,11.7103332341981,1.12835273476164e-31,2.46512731224995e-31,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","matruchotii","43768","Corynebacterium matruchotii 43768"
"1265445",287.893826532723,6.5703600741485,0.561181564949983,11.7080825253661,1.15870423279684e-31,2.51541488512226e-31,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","camelliae","1265445","Chryseobacterium camelliae 1265445"
"1314",3038.2093764457,4.68073379805097,0.400721790976932,11.6807568329131,1.59865734063165e-31,3.44867589834374e-31,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pyogenes","1314","Streptococcus pyogenes 1314"
"2371",215.444068210703,-8.28100135006359,0.712007052517741,-11.6305046709594,2.88387511966682e-31,6.18230728778574e-31,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xylella","fastidiosa","2371","Xylella fastidiosa 2371"
"2109691",12106.0057297691,-5.45090429617609,0.470465120197662,-11.5862028068859,4.8412277725438e-31,1.03139200371585e-30,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Lachnospiraceae bacterium GAM79","2109691","Lachnoclostridium Lachnospiraceae bacterium GAM79 2109691"
"728",229.477312520643,8.5728547439053,0.74184868665961,11.5560691796963,6.87860138283298e-31,1.45639523105661e-30,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Avibacterium","paragallinarum","728","Avibacterium paragallinarum 728"
"29322",2038.87408243657,-4.5512964281754,0.394496480678339,-11.5369759962102,8.5891938333723e-31,1.80741931585687e-30,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","[Eubacterium] cellulosolvens","29322","Eubacterium [Eubacterium] cellulosolvens 29322"
"1017",1592.55383308164,5.18423523089072,0.453288284461849,11.4369495277062,2.73327558312897e-30,5.71654588422705e-30,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","gingivalis","1017","Capnocytophaga gingivalis 1017"
"1264",1161.2215032118,-4.58546770386217,0.401186389733643,-11.4297688585761,2.96898068843057e-30,6.17188106746475e-30,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","albus","1264","Ruminococcus albus 1264"
"257758",92.8135555513339,7.80632247716828,0.68432110619646,11.4073969171531,3.8405087874398e-30,7.93550912103526e-30,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pseudopneumoniae","257758","Streptococcus pseudopneumoniae 257758"
"1622118",152.948252068574,9.11490730075413,0.802010635515822,11.3650703583148,6.24141574893331e-30,1.2819195220863e-29,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter","profundi","1622118","Lutibacter profundi 1622118"
"2718",823.588611231331,6.25216733151435,0.552124219118217,11.3238418367148,9.99916949847219e-30,2.04149710593807e-29,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium","hominis","2718","Cardiobacterium hominis 2718"
"82541",342.525592023939,-9.81585644653016,0.866883843937677,-11.3231507487131,1.00783311286673e-29,2.04548377345142e-29,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","gilardii","82541","Cupriavidus gilardii 82541"
"504",327.233425704739,7.70233371457309,0.680290850389513,11.3221186352322,1.01977154072639e-29,2.05753904981854e-29,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","kingae","504","Kingella kingae 504"
"1042156",886.499652098941,-4.93290480273619,0.437112423477954,-11.2852084218672,1.55273108445453e-29,3.11454246764856e-29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. SY8519","1042156","Clostridium sp. SY8519 1042156"
"1366",108.733797274409,6.39973179245544,0.570553654735972,11.2167045804254,3.37618114925655e-29,6.732733338343e-29,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","raffinolactis","1366","Lactococcus raffinolactis 1366"
"312277",142.426264755697,9.0124962214532,0.805504041843848,11.1886418357666,4.63478392254083e-29,9.18919586954627e-29,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","indicum","312277","Flavobacterium indicum 312277"
"28026",513.726102700366,-9.94589045420296,0.898640066707783,-11.067713117489,1.79933815325978e-28,3.54697118717301e-28,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","pseudocatenulatum","28026","Bifidobacterium pseudocatenulatum 28026"
"2036206",147.062737875831,5.49568829113227,0.498018470443422,11.03510937303,2.5873651435327e-28,5.07123568132409e-28,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcaceae bacterium ZY16052","2036206","Aerococcus Aerococcaceae bacterium ZY16052 2036206"
"327575",1766.43445694861,7.05264611302783,0.639185563182522,11.0338006977387,2.62530553574268e-28,5.11636249295307e-28,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","leadbetteri","327575","Capnocytophaga leadbetteri 327575"
"712624",88.3516247194943,8.32295723050028,0.755896340260644,11.0107124313241,3.39309889185596e-28,6.57532723111071e-28,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. oral taxon 064","712624","Streptococcus sp. oral taxon 064 712624"
"655307",229.817917341086,6.2725232397916,0.569775668599073,11.0087593863284,3.46745439277282e-28,6.68166773438808e-28,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","sp. KEM232","655307","Neisseria sp. KEM232 655307"
"749",171.994017719267,7.81874735260788,0.711131641995993,10.9947960277261,4.04827767240614e-28,7.75731419907993e-28,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella","[Pasteurella] aerogenes","749","Pasteurella [Pasteurella] aerogenes 749"
"187327",250.174569560961,-6.86722489848999,0.624664981155402,-10.9934526596771,4.10900508185585e-28,7.82993746153642e-28,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","intestini","187327","Acidaminococcus intestini 187327"
"1862358",185.973832068961,7.21437787542529,0.659091601457087,10.9459411400116,6.94922330329784e-28,1.3168970127244e-27,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","choanis","1862358","Corynebacterium choanis 1862358"
"1332188",418.94600359366,5.43745907429832,0.500701261647405,10.8596871843462,1.79362556691417e-27,3.38029433764594e-27,"Bacteria","Candidatus Saccharibacteria",NA,NA,NA,"Candidatus Saccharimonas","aalborgensis","1332188","Candidatus Saccharimonas aalborgensis 1332188"
"197575",87.2871172009971,7.55741562124413,0.697040459750682,10.8421477053818,2.17308651253699e-27,4.07305286229611e-27,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","aegyptius","197575","Haemophilus aegyptius 197575"
"649756",7510.0928127902,-4.64323809998797,0.429875951303895,-10.8013441689495,3.39201021937558e-27,6.32314948503165e-27,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","hadrus","649756","Anaerostipes hadrus 649756"
"84032",252.556348640664,-4.90221120649095,0.45396857618838,-10.7985694685103,3.49607903844211e-27,6.48191951451699e-27,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Pseudoclostridium","thermosuccinogenes","84032","Pseudoclostridium thermosuccinogenes 84032"
"1014",127.422821252715,5.35211077023996,0.496326772860729,10.7834416011682,4.12170023731114e-27,7.60076979246086e-27,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Weeksella","virosa","1014","Weeksella virosa 1014"
"39483",1161.1143990252,-5.59205894117316,0.519257762234974,-10.769331433976,4.80477443008088e-27,8.81303545196654e-27,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","cylindroides","39483","Faecalitalea cylindroides 39483"
"1348",130.450385665673,8.08338281633552,0.754205814242637,10.7177413163444,8.40303174588534e-27,1.53310632385036e-26,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","parauberis","1348","Streptococcus parauberis 1348"
"729",29726.6332812289,5.1165894428386,0.480438233684106,10.6498381771231,1.74668427483252e-26,3.16990849877013e-26,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","parainfluenzae","729","Haemophilus parainfluenzae 729"
"2319843",107.066618680162,-6.56985814296688,0.618531078425876,-10.6217106498299,2.3619253816109e-26,4.26389687311863e-26,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","sp. sh-6","2319843","Hymenobacter sp. sh-6 2319843"
"249188",628.520837492763,5.40367308046468,0.509724943463328,10.6011548968928,2.94322900074453e-26,5.28548454060404e-26,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","pittmaniae","249188","Haemophilus pittmaniae 249188"
"1834196",2152.89867933746,-4.23106284144922,0.401636069592515,-10.5345688840693,5.98569103281249e-26,1.06931876263265e-25,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","sp. YL32","1834196","Lachnoclostridium sp. YL32 1834196"
"2021971",106.047394210465,7.59362034844658,0.722887659676123,10.5045649165581,8.23014292696776e-26,1.46266270670981e-25,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","respiraculi","2021971","Streptococcus respiraculi 2021971"
"730",127.011829100547,5.40794559374937,0.518945941090105,10.4210191573892,1.98811236456857e-25,3.51506464457227e-25,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","[Haemophilus] ducreyi","730","Haemophilus [Haemophilus] ducreyi 730"
"2320868",510.801427405313,-6.3023535260288,0.605349843318353,-10.4110930160337,2.20673275509869e-25,3.88158633332744e-25,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. CT4","2320868","Clostridium sp. CT4 2320868"
"2039166",184.366301188066,5.84889607088793,0.562836639122113,10.3918182725467,2.70153121536482e-25,4.72767962688844e-25,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. 6424","2039166","Chryseobacterium sp. 6424 2039166"
"1534",506.392891159653,-5.13450866833914,0.497883318662981,-10.3126746285201,6.17582144214031e-25,1.0752826165757e-24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","kluyveri","1534","Clostridium kluyveri 1534"
"100225",172.752284766451,6.01954734932424,0.585029007274493,10.2893143322377,7.8735032024845e-25,1.36394525174353e-24,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Austwickia","chelonae","100225","Austwickia chelonae 100225"
"1805714",379.416523788438,-4.90139217927056,0.480845802763669,-10.1932722529754,2.12489043507047e-24,3.66249959411644e-24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","massiliensis","1805714","Christensenella massiliensis 1805714"
"1338",128.376566735125,6.50753806915275,0.639039968020532,10.1833036974358,2.35429939215351e-24,4.03762345754327e-24,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","intermedius","1338","Streptococcus intermedius 1338"
"1257021",355.479512482373,4.96626513963249,0.488553869661151,10.1652355001854,2.83436238839063e-24,4.83674775730341e-24,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,"Flammeovirgaceae bacterium 311","1257021","NA Flammeovirgaceae bacterium 311 1257021"
"1642646",2120.41446925775,5.48673521447469,0.542008151142863,10.122975462464,4.36927008396938e-24,7.41910712277969e-24,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Petrimonas","mucosa","1642646","Petrimonas mucosa 1642646"
"208479",3481.68755105607,-4.57025971748447,0.455987203571334,-10.0227806431623,1.21048496742916e-23,2.04530218634581e-23,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","[Clostridium] bolteae","208479","Lachnoclostridium [Clostridium] bolteae 208479"
"1308",2623.68788603641,5.03809996496059,0.502712903929794,10.0218234415248,1.22226798441806e-23,2.05508783654605e-23,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","thermophilus","1308","Streptococcus thermophilus 1308"
"1334",717.368443769876,5.03141348478067,0.504328240321075,9.97646588574433,1.93226819055969e-23,3.23301458225354e-23,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","dysgalactiae","1334","Streptococcus dysgalactiae 1334"
"2161821",485.657404764298,-5.91028983853545,0.593302282271579,-9.9616839765165,2.24231953731784e-23,3.73357088009719e-23,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","sp. Marseille-P5638","2161821","Dialister sp. Marseille-P5638 2161821"
