"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","OTU","Species2"
"626937",1028.79394493973,-7.84079845361118,0.523322582181021,-14.9827252264436,9.52306502640268e-51,3.32844991214074e-50,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","minuta","626937","Christensenella minuta 626937"
"1796613",1754.58838832512,-6.71571940539276,0.448773928769892,-14.9645934731566,1.25085923039415e-50,4.32989733597975e-50,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caecimuris","1796613","Bacteroides caecimuris 1796613"
"876",428.19188885159,-12.2985675633996,0.822226634334507,-14.9576370429228,1.38869930419126e-50,4.76125475722719e-50,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","desulfuricans","876","Desulfovibrio desulfuricans 876"
"1042156",1305.47722163102,-5.82263267902136,0.39143696743852,-14.8750198968775,4.78842745139996e-50,1.62625837972074e-49,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","sp. SY8519","1042156","Clostridium sp. SY8519 1042156"
"394958",287.088365142277,-8.2653467030444,0.557307254936491,-14.8308614858895,9.2537696727918e-50,3.11341783383649e-49,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","taeniosporum","394958","Clostridium taeniosporum 394958"
"485",3406.89163607378,10.1257014809619,0.683075669072404,14.8236892915719,1.02970198009516e-49,3.43233993365055e-49,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","gonorrhoeae","485","Neisseria gonorrhoeae 485"
"821",129188.265744735,-6.77459756033013,0.458597895872838,-14.7724130906362,2.20668499452917e-49,7.28813392688532e-49,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","vulgatus","821","Bacteroides vulgatus 821"
"824",430.508449282055,7.5846874306967,0.514635875965565,14.7379686977054,3.67678380656795e-49,1.20331106396769e-48,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","gracilis","824","Campylobacter gracilis 824"
"1265445",237.863181261673,7.21272155531562,0.492466600333465,14.6461131586013,1.42645750515136e-48,4.62634866535575e-48,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","camelliae","1265445","Chryseobacterium camelliae 1265445"
"2382163",397.518188045327,7.95776345590468,0.543450625589693,14.6430293410184,1.49266624346711e-48,4.79785578257285e-48,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. JS71","2382163","Streptococcus sp. JS71 2382163"
"1332188",342.357025543401,6.23640073226117,0.42647050644572,14.6232872801368,1.99529012086754e-48,6.35667649125941e-48,"Bacteria","Candidatus Saccharibacteria",NA,NA,NA,"Candidatus Saccharimonas","aalborgensis","1332188","Candidatus Saccharimonas aalborgensis 1332188"
"76860",4752.74229315979,6.14455489943138,0.421079274002224,14.5923945413636,3.13980630261361e-48,9.91517779772719e-48,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","constellatus","76860","Streptococcus constellatus 76860"
"182773",493.747428886254,-7.37098479398307,0.505326662447903,-14.586574075226,3.41943043003903e-48,1.07043039549048e-47,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","isatidis","182773","Clostridium isatidis 182773"
"312277",78.7515568055664,8.20808781641867,0.562981038542647,14.5796878659829,3.78242126737125e-48,1.17385487608073e-47,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","indicum","312277","Flavobacterium indicum 312277"
"712633",350.751610247166,7.98702011169134,0.549345666951216,14.539151925996,6.84352279335293e-48,2.10569932103167e-47,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. oral taxon 431","712633","Streptococcus sp. oral taxon 431 712633"
"2494234",30841.8234888366,-10.0940696330201,0.695566419383704,-14.5120140244318,1.01690363156992e-47,3.10241785902687e-47,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","megalosphaeroides","2494234","Sutterella megalosphaeroides 2494234"
"1017",2122.08740188997,6.76512631553025,0.468780473675497,14.4313312849572,3.28675175332294e-47,9.94311454786773e-47,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","gingivalis","1017","Capnocytophaga gingivalis 1017"
"504",287.691465425884,8.8047875853895,0.610501849114918,14.4222128043581,3.75120127674742e-47,1.12536038302423e-46,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","kingae","504","Kingella kingae 504"
"1505",1861.98311514524,-5.36745067162017,0.37320930361524,-14.3818779961438,6.72447681011701e-47,2.00067078648109e-46,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Paeniclostridium","sordellii","1505","Paeniclostridium sordellii 1505"
"113107",104.074779479542,6.60952677407659,0.460259595456134,14.3604323284696,9.1653612916694e-47,2.70453284016474e-46,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","australis","113107","Streptococcus australis 113107"
"28025",534.238947319519,-4.93187556581172,0.346765631256968,-14.2225039659625,6.64326729803538e-46,1.94437091649816e-45,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","animalis","28025","Bifidobacterium animalis 28025"
"28026",1128.32645976981,-11.8603303290951,0.836517013462355,-14.1782296572846,1.249592981712e-45,3.62785059206711e-45,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","pseudocatenulatum","28026","Bifidobacterium pseudocatenulatum 28026"
"72",1019.242483044,11.7390824385009,0.829083990781347,14.1590991612776,1.64084036960455e-45,4.72562026446111e-45,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Simonsiella","muelleri","72","Simonsiella muelleri 72"
"33025",2153.40719591774,-10.2687460140316,0.726377985051251,-14.1369180032447,2.24921271786181e-45,6.42632205103373e-45,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","faecium","33025","Phascolarctobacterium faecium 33025"
"1156431",125.534208023818,8.13252274930041,0.575471288690618,14.1319348317177,2.41418953503229e-45,6.84337191032774e-45,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. I-G2","1156431","Streptococcus sp. I-G2 1156431"
"827",228.735592036072,9.73543612894039,0.691050999283828,14.0878692586071,4.50963838080614e-45,1.26833579460173e-44,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","ureolyticus","827","Campylobacter ureolyticus 827"
"321985",830.038207847782,-14.0546528692104,0.997993809790978,-14.0829058570554,4.83788342741346e-45,1.3501070029991e-44,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","lutea","321985","Massilia lutea 321985"
"738",202.447322794999,6.57807878397757,0.467449813609605,14.0722674230678,5.62369573642677e-45,1.55733112701049e-44,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Glaesserella","parasuis","738","Glaesserella parasuis 738"
"149016",176.625099596624,7.72803898780046,0.554732258584161,13.9311151789238,4.09904884974247e-44,1.12645617244831e-43,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","urinalis","149016","Streptococcus urinalis 149016"
"2086584",2821.12661320515,-4.33837454865982,0.312800860728121,-13.8694456868219,9.70236807145088e-44,2.64610038312297e-43,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Mordavella","sp. Marseille-P3756","2086584","Mordavella sp. Marseille-P3756 2086584"
"246787",19484.7710606836,-6.41443534852743,0.467449821979143,-13.7221901622922,7.47721196758776e-43,2.02390699874556e-42,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","cellulosilyticus","246787","Bacteroides cellulosilyticus 246787"
"43675",7113.94191027414,7.22144970163068,0.5265730687237,13.7140505858644,8.36542282747299e-43,2.24742702827633e-42,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","43675","Rothia mucilaginosa 43675"
"351091",5272.02413509901,-6.19175733930866,0.454623831834482,-13.619517732548,3.06585576784289e-42,8.17561538091437e-42,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter","valericigenes","351091","Oscillibacter valericigenes 351091"
"246",69.9579522320051,8.03000910105175,0.5919478940069,13.5653985466467,6.42296013475902e-42,1.70019532978915e-41,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","balustinum","246","Chryseobacterium balustinum 246"
"720",581.702003727119,8.23364672554893,0.612946814136564,13.4328893399134,3.87973229121412e-41,1.01949169696138e-40,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","lignieresii","720","Actinobacillus lignieresii 720"
"1785996",344.807472883248,8.28107070617332,0.617054923549773,13.4203138004867,4.59762291026552e-41,1.19937988963448e-40,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","sp. oral taxon 847","1785996","Leptotrichia sp. oral taxon 847 1785996"
"1656",186.261955091789,5.55066313124015,0.413719133398437,13.4165009136634,4.8403322315667e-41,1.25361122544174e-40,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","viscosus","1656","Actinomyces viscosus 1656"
"1834196",3726.70180810971,-5.85084819464242,0.436652417849138,-13.3993262271683,6.10145422481497e-41,1.56894537209528e-40,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","sp. YL32","1834196","Lachnoclostridium sp. YL32 1834196"
"1492",349.862794243878,-7.70599939802603,0.577137627588325,-13.3521001398349,1.15155934271053e-40,2.94015151330349e-40,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","butyricum","1492","Clostridium butyricum 1492"
"200",490.897506067642,8.88865363307657,0.666120857635261,13.3439052856435,1.28545037436142e-40,3.25888827302896e-40,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","curvus","200","Campylobacter curvus 200"
"1686",253.480169348376,-12.1841251392015,0.914614503182969,-13.3215962537214,1.73360809221935e-40,4.36432806432845e-40,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","catenulatum","1686","Bifidobacterium catenulatum 1686"
"715",131.628488171292,6.34782254005805,0.478958461224194,13.2533884542583,4.31282063645106e-40,1.07820515911276e-39,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","pleuropneumoniae","715","Actinobacillus pleuropneumoniae 715"
"1216932",244.320770421229,-7.42309968873701,0.560413848264519,-13.2457463564199,4.7751099986241e-40,1.18554455138254e-39,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","bornimense","1216932","Clostridium bornimense 1216932"
"1018",211.022113475196,7.61810026178395,0.577787383916976,13.1849543168264,1.07118863073779e-39,2.64128703469593e-39,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","ochracea","1018","Capnocytophaga ochracea 1018"
"1965231",84.7501755152187,9.03551268053889,0.688141441888262,13.1303132329095,2.2074156400976e-39,5.40591585330024e-39,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","pinnipediorum","1965231","Campylobacter pinnipediorum 1965231"
"45634",294.763420086199,5.68819801022961,0.433685534937993,13.1159505032671,2.66815850386858e-39,6.49011527968033e-39,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","cristatus","45634","Streptococcus cristatus 45634"
"489",74.376709253709,8.12588047219239,0.625011943473618,13.0011603090836,1.20500995423148e-38,2.91143344646533e-38,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","polysaccharea","489","Neisseria polysaccharea 489"
"1313",3634.56026119239,4.44993391345418,0.345914973603653,12.864241946788,7.1540325889923e-38,1.71696782135815e-37,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pneumoniae","1313","Streptococcus pneumoniae 1313"
"817",27716.7005674527,-5.98142886483645,0.465150104397954,-12.8591368856689,7.64252592323868e-38,1.82205916050723e-37,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis","817","Bacteroides fragilis 817"
"1316596",125.706537284283,6.92058741647527,0.542638504067848,12.7535870834738,2.97723940405351e-37,7.05135648328463e-37,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. oral taxon 878","1316596","Capnocytophaga sp. oral taxon 878 1316596"
"53442",175.072371512444,-8.23076410229912,0.645399707720117,-12.7529715366225,3.00084653542092e-37,7.06081537746098e-37,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","callanderi","53442","Eubacterium callanderi 53442"
"252966",309.896879233223,-8.39087035910716,0.658149305199385,-12.7491897246099,3.15002271489771e-37,7.32228361358304e-37,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family IV. Incertae Sedis","Mahella","australiensis","252966","Mahella australiensis 252966"
"2036206",143.164818318598,6.77918290010035,0.531737122660145,12.7491247295014,3.15264988918159e-37,7.32228361358304e-37,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcaceae bacterium ZY16052","2036206","Aerococcus Aerococcaceae bacterium ZY16052 2036206"
"1768242",435.787040524415,-12.8049881655268,1.00718716065932,-12.7136133835785,4.96844674241006e-37,1.14656463286386e-36,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Paucibacter","sp. KCTC 42545","1768242","Paucibacter sp. KCTC 42545 1768242"
"1302",267.694444623818,6.57668779139127,0.517351547835671,12.7122221222778,5.05765217060748e-37,1.15971642128579e-36,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","gordonii","1302","Streptococcus gordonii 1302"
"2109685",134.504733460095,-9.36395498302465,0.737791508269928,-12.6918714542846,6.55993306943807e-37,1.49466829430235e-36,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","sp. GAM18","2109685","Olsenella sp. GAM18 2109685"
"216816",10670.2600728307,-8.9132678421402,0.703107837763764,-12.6769570233904,7.93531337533883e-37,1.78790285766336e-36,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","longum","216816","Bifidobacterium longum 216816"
"655307",192.758260171532,6.57334606641462,0.518531534692478,12.6768491916563,7.94623492294825e-37,1.78790285766336e-36,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","sp. KEM232","655307","Neisseria sp. KEM232 655307"
"1902136",147.717261975078,8.71360267181496,0.688319341932753,12.6592442504198,9.94521319195495e-37,2.22377437832533e-36,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. NPS 308","1902136","Streptococcus sp. NPS 308 1902136"
"1759399",101.303299823601,6.73323363217592,0.532232437790152,12.6509268396578,1.10562753290577e-36,2.45695007312393e-36,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. A12","1759399","Streptococcus sp. A12 1759399"
"1014",105.912928128908,6.05087609781307,0.480281374527981,12.5986066058877,2.14907526180127e-36,4.74642389109483e-36,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Weeksella","virosa","1014","Weeksella virosa 1014"
"1382",180.955609732655,5.42629318735457,0.43717664300294,12.4121296830537,2.24598065151043e-35,4.93020143014484e-35,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","parvulum","1382","Atopobium parvulum 1382"
"82541",2064.76071766393,-12.1130454648437,0.978290981145918,-12.3818431308189,3.27728872125198e-35,7.15044811909522e-35,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","gilardii","82541","Cupriavidus gilardii 82541"
"67854",148.595745896519,6.21276717175379,0.50188116983949,12.3789604892743,3.39714246673914e-35,7.36729691581981e-35,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","succinogenes","67854","Actinobacillus succinogenes 67854"
"214856",13837.448348162,-7.3183676405416,0.591292410110527,-12.3769010313757,3.48542759231035e-35,7.47247519002744e-35,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","finegoldii","214856","Alistipes finegoldii 214856"
"1659",69.8853718833766,4.66725002677173,0.377094800655779,12.3768612525425,3.48715508867947e-35,7.47247519002744e-35,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","israelii","1659","Actinomyces israelii 1659"
"1318",524.683385195463,5.30899839967402,0.430547782582408,12.3307995406012,6.18301506611451e-35,1.31709196674629e-34,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","parasanguinis","1318","Streptococcus parasanguinis 1318"
"28450",942.447131196646,-3.8068648028435,0.309227625260494,-12.3108819906908,7.91534225274681e-35,1.67619012411109e-34,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","pseudomallei","28450","Burkholderia pseudomallei 28450"
"911092",263.751406334074,-9.22329716598014,0.752670514219902,-12.2540965691203,1.59719362953309e-34,3.36251290428018e-34,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Caldanaerobacter","subterraneus","911092","Caldanaerobacter subterraneus 911092"
"75985",104.57914932345,6.29355436592798,0.516421350140018,12.1868593624597,3.65227259239412e-34,7.6442914724528e-34,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","haemolytica","75985","Mannheimia haemolytica 75985"
"2319843",796.468054682884,-9.53730152033534,0.78495438266175,-12.1501347479515,5.72711276216905e-34,1.19176912969992e-33,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","sp. sh-6","2319843","Hymenobacter sp. sh-6 2319843"
"189834",382.862468192345,7.41064888111165,0.613779201298142,12.0738025424096,1.45263451088121e-33,3.00545071216802e-33,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","porcitonsillarum","189834","Actinobacillus porcitonsillarum 189834"
"823",4615.55018575256,-5.35427210642573,0.445011368569953,-12.0317647695872,2.41933415030526e-33,4.97691596634224e-33,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","distasonis","823","Parabacteroides distasonis 823"
"1335",123.43647166545,6.36492456055425,0.530852052581124,11.9900159180068,4.00828134222886e-33,8.19875729092267e-33,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","equinus","1335","Streptococcus equinus 1335"
"1683",270.689136717727,-12.2787062968151,1.02549165841093,-11.9734823741441,4.89309309979482e-33,9.95205376229455e-33,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","angulatum","1683","Bifidobacterium angulatum 1683"
"826",69.4977453613287,7.05933706491032,0.590551982897362,11.9537945335072,6.20270976783061e-33,1.2544806272017e-32,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sebaldella","termitidis","826","Sebaldella termitidis 826"
"100225",100.269472461057,5.78626721647766,0.4857445628112,11.9121605458437,1.0229189175388e-32,2.05726709672609e-32,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Austwickia","chelonae","100225","Austwickia chelonae 100225"
"1853276",69.6465456761341,6.3839697689185,0.537706562425956,11.8725903959887,1.64300221904346e-32,3.28600443808692e-32,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","sp. 10022","1853276","Neisseria sp. 10022 1853276"
"712368",632.35075070983,7.95505421010147,0.671203093258676,11.8519331778998,2.10282993746239e-32,4.18242418500806e-32,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","sp. oral taxon 498","712368","Leptotrichia sp. oral taxon 498 712368"
"169679",789.644082626416,-5.93676035405049,0.501886936524588,-11.8288800166044,2.76810504641909e-32,5.4753726192905e-32,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","saccharobutylicum","169679","Clostridium saccharobutylicum 169679"
"2173",702.751953854584,-12.248313093269,1.04305279286024,-11.7427547072492,7.69388689693182e-32,1.5135515207079e-31,"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","smithii","2173","Methanobrevibacter smithii 2173"
"1539298",4227.98636296392,9.43574723425765,0.804932717774203,11.7224048990695,9.78540501800986e-32,1.91453576439323e-31,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","sp. OMZ 838","1539298","Treponema sp. OMZ 838 1539298"
"85404",264.932446539633,6.21018048921669,0.532585145318988,11.6604463038434,2.02975654823762e-31,3.94979652630022e-31,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","varigena","85404","Mannheimia varigena 85404"
"66219",1799.95402810103,-3.92851576013552,0.337976770677632,-11.6236265358089,3.12580097993821e-31,6.04993738052557e-31,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","phytofermentans","66219","Lachnoclostridium phytofermentans 66219"
"2173034",922.34860972664,-4.07759207618604,0.353824826462483,-11.5243243865998,9.94895445887034e-31,1.91530674074509e-30,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter","Clostridiales bacterium 70B-A","2173034","Acutalibacter Clostridiales bacterium 70B-A 2173034"
"1622118",103.378586392071,8.32114546466841,0.724867757307636,11.4795359302164,1.67175389156432e-30,3.201230856187e-30,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter","profundi","1622118","Lutibacter profundi 1622118"
"2086585",1924.42993929264,-7.69831667595973,0.67871404887699,-11.3425037962563,8.07991098654472e-30,1.53903066410376e-29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","sp. Marseille-P3954","2086585","Christensenella sp. Marseille-P3954 2086585"
"206",79.1341543482875,8.64669287914374,0.762564895126081,11.3389600470844,8.41383491415291e-30,1.59420029952371e-29,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","sputorum","206","Campylobacter sputorum 206"
"492670",199.294821771546,-5.05748150805501,0.448706012686172,-11.2712586082332,1.81950189683942e-29,3.42942765896434e-29,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","velezensis","492670","Bacillus velezensis 492670"
"1502",1121.69564188852,-5.18357748080777,0.461477289290453,-11.2325733055636,2.82139764861201e-29,5.29012059114752e-29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","perfringens","1502","Clostridium perfringens 1502"
"749",102.118105431236,8.20800637947075,0.733798570790978,11.1856396376231,4.79435808340901e-29,8.94284409340541e-29,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella","[Pasteurella] aerogenes","749","Pasteurella [Pasteurella] aerogenes 749"
"1679721",3026.60860728304,-4.02193612909117,0.360506166861042,-11.1563587500056,6.66664899709349e-29,1.23711012317199e-28,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Herbinix","luporum","1679721","Herbinix luporum 1679721"
"2371",260.538058750902,-8.64693439177646,0.775417407644261,-11.1513286992693,7.05450013263281e-29,1.30236925525529e-28,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xylella","fastidiosa","2371","Xylella fastidiosa 2371"
"28118",9941.33329669009,-6.99437967704978,0.630427772904987,-11.0946566405537,1.33170404337567e-28,2.4459870184451e-28,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","splanchnicus","28118","Odoribacter splanchnicus 28118"
"576610",449.073832056165,-8.02096441129256,0.724065039433346,-11.0776849791971,1.60981139359106e-28,2.94178731823747e-28,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","necessarius","576610","Polynucleobacter necessarius 576610"
"536441",156.160761276474,4.6576602785937,0.421461851966263,11.0512025153976,2.16297943031445e-28,3.932689873299e-28,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","taklimakanense","536441","Chryseobacterium taklimakanense 536441"
"712624",117.96040801456,8.63611568664184,0.788118981315782,10.9578831260017,6.09073876574495e-28,1.10184218877798e-27,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sp. oral taxon 064","712624","Streptococcus sp. oral taxon 064 712624"
"1316593",108.580380398678,5.9199901722183,0.540314183023464,10.9565700072715,6.17973533369687e-28,1.11235236006544e-27,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","sp. oral taxon 864","1316593","Capnocytophaga sp. oral taxon 864 1316593"
"739",1296.27308275626,6.99571926660626,0.644731835440976,10.8505876118579,1.98147348318429e-27,3.54890773107634e-27,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","segnis","739","Aggregatibacter segnis 739"
"45243",100.275876997119,4.92738395732807,0.456055586876543,10.8043495115913,3.28275448089484e-27,5.85045353030764e-27,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","haemolytica","45243","Capnocytophaga haemolytica 45243"
"43771",164.185007100558,5.43532618830378,0.504561768927932,10.7723702488448,4.64876693056617e-27,8.24411869460011e-27,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","urealyticum","43771","Corynebacterium urealyticum 43771"
"292",437.879916026539,-4.473595650177,0.417985710480982,-10.7027478164964,9.8804012867604e-27,1.74360022707537e-26,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","cepacia","292","Burkholderia cepacia 292"
"257758",85.6811436417366,7.80050760958906,0.736099386115187,10.5970847914393,3.07413717136595e-26,5.39848478874021e-26,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pseudopneumoniae","257758","Streptococcus pseudopneumoniae 257758"
"1721091",117.751196032703,7.41620346903419,0.700082619750904,10.5933260729611,3.20014897119489e-26,5.59249334771922e-26,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","sp. IHB B 17019","1721091","Chryseobacterium sp. IHB B 17019 1721091"
